Date,Time,StationName,StationCode,Latitude,Longitude,GroupCode,SampleId,SampleDepth,Air temperature (AT.5),Air temperature (AT.5) Code,Air temperature (AT.5) Problem,Air temperature (AT.5) Qualifier,Air temperature (AT.5) Tier,Air temperature (AT.5) Units,Air temperature (AT.6),Air temperature (AT.6) Code,Air temperature (AT.6) Problem,Air temperature (AT.6) Qualifier,Air temperature (AT.6) Tier,Air temperature (AT.6) Units,Bacteria (E.Coli) (ECOLI.1),Bacteria (E.Coli) (ECOLI.1) Code,Bacteria (E.Coli) (ECOLI.1) Problem,Bacteria (E.Coli) (ECOLI.1) Qualifier,Bacteria (E.Coli) (ECOLI.1) Tier,Bacteria (E.Coli) (ECOLI.1) Units,Conductivity (CO.1),Conductivity (CO.1) Code,Conductivity (CO.1) Problem,Conductivity (CO.1) Qualifier,Conductivity (CO.1) Tier,Conductivity (CO.1) Units,Dissolved oxygen (DO.2),Dissolved oxygen (DO.2) Code,Dissolved oxygen (DO.2) Problem,Dissolved oxygen (DO.2) Qualifier,Dissolved oxygen (DO.2) Tier,Dissolved oxygen (DO.2) Units,Dissolved oxygen (DO.4),Dissolved oxygen (DO.4) Code,Dissolved oxygen (DO.4) Problem,Dissolved oxygen (DO.4) Qualifier,Dissolved oxygen (DO.4) Tier,Dissolved oxygen (DO.4) Units,Nitrate-nitrogen (NO3N.1),Nitrate-nitrogen (NO3N.1) Code,Nitrate-nitrogen (NO3N.1) Problem,Nitrate-nitrogen (NO3N.1) Qualifier,Nitrate-nitrogen (NO3N.1) Tier,Nitrate-nitrogen (NO3N.1) Units,Orthophosphate (OP.1),Orthophosphate (OP.1) Code,Orthophosphate (OP.1) Problem,Orthophosphate (OP.1) Qualifier,Orthophosphate (OP.1) Tier,Orthophosphate (OP.1) Units,pH (PH.3),pH (PH.3) Code,pH (PH.3) Problem,pH (PH.3) Qualifier,pH (PH.3) Tier,pH (PH.3) Units,pH (PH.7),pH (PH.7) Code,pH (PH.7) Problem,pH (PH.7) Qualifier,pH (PH.7) Tier,pH (PH.7) Units,Salinity (SA.1),Salinity (SA.1) Code,Salinity (SA.1) Problem,Salinity (SA.1) Qualifier,Salinity (SA.1) Tier,Salinity (SA.1) Units,Total Depth (TD.1),Total Depth (TD.1) Code,Total Depth (TD.1) Problem,Total Depth (TD.1) Qualifier,Total Depth (TD.1) Tier,Total Depth (TD.1) Units,Total Dissolved Solids (TDS.1),Total Dissolved Solids (TDS.1) Code,Total Dissolved Solids (TDS.1) Problem,Total Dissolved Solids (TDS.1) Qualifier,Total Dissolved Solids (TDS.1) Tier,Total Dissolved Solids (TDS.1) Units,Water Clarity (WC.1),Water Clarity (WC.1) Code,Water Clarity (WC.1) Problem,Water Clarity (WC.1) Qualifier,Water Clarity (WC.1) Tier,Water Clarity (WC.1) Units,Water Clarity (WC.4),Water Clarity (WC.4) Code,Water Clarity (WC.4) Problem,Water Clarity (WC.4) Qualifier,Water Clarity (WC.4) Tier,Water Clarity (WC.4) Units,Water temperature (WT.10),Water temperature (WT.10) Code,Water temperature (WT.10) Problem,Water temperature (WT.10) Qualifier,Water temperature (WT.10) Tier,Water temperature (WT.10) Units,Water temperature (WT.3),Water temperature (WT.3) Code,Water temperature (WT.3) Problem,Water temperature (WT.3) Qualifier,Water temperature (WT.3) Tier,Water temperature (WT.3) Units,Cloud Cover,Other Comments,Other Conditions,Rainfall Within 24 Hours,Rainfall Within 48 Hours,Rainfall,Sea State,Stream Flow,Tidal Stage,Water Color Description,Water Color,Water Odor Description,Water Odor,Water Surfaces,Weather Conditions Day Before Yesterday,Weather Conditions Today,Weather Conditions Yesterday,Wind Direction,Wind Speed,ModifiedDate,Comments
07/23/2013,12:00:00,UNTBRACRE 0.22,NYWS.UNTBRACRE0.22,42.176063,-76.024618,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,125.4,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:31:10.347,
07/23/2014,12:00:00,PHECRE 0.23,NYWS.PHECRE0.23,42.1404,-75.894935,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,440,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:26:11.52,
07/23/2015,12:00:00,CARCRE 0.61,NYWS.CARCRE0.61,42.0637,-75.8086,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,588,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:19:14.973,
07/23/2015,12:00:00,TROCRE 2.24,NYWS.TROCRE2.24,42.004216,-75.730476,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,90.4,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:30:42.77,
07/23/2018,10:35:00,OAKCRE 0.72,OCCA.OAKCRE0.72,42.666023,-74.959008,OCCA,1,0.3,,,,,,,,,,,,,,,,,,,105.5,CO.1,,,2,uS/cm,,,,,,,6.25,DO.4,,,1,mg/L,0,NO3N.1,,,1,mg/L,0,OP.1,,,1,mg/L,,,,,,,7.7,PH.7,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,60,WC.4,,,1,cm,13.36,WT.10,,,1,deg C,,,,,,,,,,,0.4,0.5,,Low,,Clear,Normal,,,,,Drizzle,Drizzle,,,2019-05-02T11:54:53.983,
07/23/2018,11:30:00,UNTOTSLAK 0.37,OCCA.UNTOTSLAK0.37,42.80672,-74.90287,OCCA,1,0.3,,,,,,,,,,,,,,,,,,,337,CO.1,,,2,uS/cm,,,,,,,8.4,DO.4,,,1,mg/L,,,,,,,0.23,OP.1,,,1,mg/L,,,,,,,7.25,PH.7,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.72,WT.10,,,1,deg C,,,,,,,,,,,0.22,0.1,,Low,,Clear,Normal,,,,,partly cloudy,Sunny,,,2019-05-03T14:10:40.583,
07/24/2012,12:00:00,GLABRO 2.27,NYWS.GLABRO2.27,42.618856,-75.768206,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,143.3,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:21:13.177,
07/24/2012,12:00:00,PATCRE 1.10,NYWS.PATCRE1.10,42.116185,-76.0201,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,509,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:25:38.52,
07/24/2013,12:00:00,FIVCRE 13.37,NYWS.FIVCRE13.37,42.500439,-77.280603,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,412,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:20:39.707,
07/24/2014,12:00:00,CANRIV 55.88,NYWS.CANRIV55.88,42.363376,-77.820421,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,158.8,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:19:09.317,
07/24/2014,12:00:00,COHRIV 19.0,NYWS.COHRIV19.0,42.3256,-77.3111,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,2175,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:19:49.52,
07/24/2014,12:00:00,COHRIV 19.0,NYWS.COHRIV19.0,42.3256,-77.3111,NYWS,2,0.3,,,,,,,,,,,,,,,,,,,507,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:19:49.52,
07/24/2014,12:00:00,LITCHOCRE 4.11,NYWS.LITCHOCRE4.11,42.142795,-75.942233,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,287,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:22:48.503,
07/24/2015,12:00:00,DEECRE 0.09,NYWS.DEECRE0.09,42.053256,-76.1674,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,293,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:20:22.94,
07/24/2016,12:00:00,UNTLITCRE 1.96,NYWS.UNTLITCRE1.96,42.10903,-76.161328,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,294,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:34:28.707,
07/25/2012,12:00:00,BUNHILCRE 1.91,NYWS.BUNHILCRE1.91,42.08145,-75.98735,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,379,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:18:04.677,
07/25/2012,12:00:00,OSBCRE 0.67,NYWS.OSBCRE0.67,42.167795,-75.82428,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,316,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:24:44.753,
07/25/2012,12:00:00,PAGBRO 2.14,NYWS.PAGBRO2.14,42.216488,-75.824883,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,176.6,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:25:14.613,
07/25/2013,12:00:00,UNTOTECRE 0.30,NYWS.UNTOTECRE0.30,42.657507,-75.058615,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,199,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:34:39.833,
07/25/2014,12:00:00,CARCRE 0.61,NYWS.CARCRE0.61,42.0637,-75.8086,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,343,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:19:13.473,
07/25/2014,12:00:00,PARCRE 0.32,NYWS.PARCRE0.32,42.094178,-75.823091,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,650,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:25:35.363,
07/25/2015,12:00:00,BAKCRE 0.22,NYWS.BAKCRE0.22,42.26401,-77.54923,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,586,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:17:59.893,
07/25/2015,12:00:00,COLCRE 0.75,NYWS.COLCRE0.75,42.25442,-77.58364,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,420,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:20:00.393,
07/25/2015,12:00:00,STECRE 0.25,NYWS.STECRE0.25,42.26486,-77.56593,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,434,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:28:42.943,
07/25/2015,12:00:00,UNTGOFCRE 2.15,NYWS.UNTGOFCRE2.15,42.34174,-77.48431,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,308,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:32:19.677,
07/26/2011,12:00:00,EBOWCR001,TUCCC.EBOWCR001,42.16832,-76.24582,TUCCC,1,0.3,,,,,,,,,,,,,,,,,,,366,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,250,TDS.1,,,1,mg/L,,,,,,,,,,,,,22.16666667,WT.10,,,1,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-25T15:19:22.42,
07/26/2011,12:00:00,EBOWCR002,TUCCC.EBOWCR002,42.19397,-76.20567,TUCCC,1,0.3,,,,,,,,,,,,,,,,,,,365,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,250,TDS.1,,,1,mg/L,,,,,,,,,,,,,21.5,WT.10,,,1,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-25T15:19:22.497,
07/26/2011,12:00:00,OWEGCR001,TUCCC.OWEGCR001,42.1269,-76.27025,TUCCC,1,0.3,,,,,,,,,,,,,,,,,,,338,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,230,TDS.1,,,1,mg/L,,,,,,,,,,,,,23.05555556,WT.10,,,1,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-25T15:19:22.56,
07/26/2011,12:00:00,WBOWCR001,TUCCC.WBOWCR001,42.18568,-76.24733,TUCCC,1,0.3,,,,,,,,,,,,,,,,,,,296,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,8,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,200,TDS.1,,,1,mg/L,,,,,,,,,,,,,25,WT.10,,,1,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-25T15:19:22.637,
07/26/2011,12:00:00,WBOWCR002,TUCCC.WBOWCR002,42.23278,-76.23418,TUCCC,1,0.3,,,,,,,,,,,,,,,,,,,282,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,8,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,190,TDS.1,,,1,mg/L,,,,,,,,,,,,,25.27777778,WT.10,,,1,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-25T15:19:22.717,
07/26/2012,12:00:00,CANRIV 15.40,NYWS.CANRIV15.40,42.173121,-77.330564,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,473,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:18:46.143,
07/26/2012,12:00:00,HELCRE 3.10,NYWS.HELCRE3.10,42.213036,-77.3464,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,425,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:21:38.987,
07/26/2012,12:00:00,LITCHOCRE 2.24,NYWS.LITCHOCRE2.24,42.121054,-75.948932,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,426,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:22:35.377,
07/26/2012,12:00:00,TIORIV 3.41,NYWS.TIORIV3.41,42.121018,-77.129189,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,286,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:29:12.847,
07/26/2012,12:00:00,UNTHODCRE 0.60,NYWS.UNTHODCRE0.60,42.174488,-77.09934,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,260,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:32:37.303,
07/26/2012,12:00:00,WHICRE 1.65,NYWS.WHICRE1.65,42.109613,-77.039105,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,411,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:35:38.553,
07/26/2013,12:00:00,EBOWCR001,TUCCC.EBOWCR001,42.16832,-76.24582,TUCCC,1,0.3,,,,,,,,,,,,,,,,,,,281,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,190,TDS.1,,,1,mg/L,,,,,,,,,,,,,16.66666667,WT.10,,,1,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-25T15:25:13.78,
07/26/2013,12:00:00,EBOWCR002,TUCCC.EBOWCR002,42.19397,-76.20567,TUCCC,1,0.3,,,,,,,,,,,,,,,,,,,304,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,6,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,210,TDS.1,,,1,mg/L,,,,,,,,,,,,,16.88888889,WT.10,,,1,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-25T15:25:14.437,
07/26/2013,12:00:00,OWEGCR001,TUCCC.OWEGCR001,42.1269,-76.27025,TUCCC,1,0.3,,,,,,,,,,,,,,,,,,,264,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,180,TDS.1,,,1,mg/L,,,,,,,,,,,,,16.11111111,WT.10,,,1,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-25T15:25:15.047,
07/26/2013,12:00:00,WBOWCR001,TUCCC.WBOWCR001,42.18568,-76.24733,TUCCC,1,0.3,,,,,,,,,,,,,,,,,,,205,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,140,TDS.1,,,1,mg/L,,,,,,,,,,,,,16.72222222,WT.10,,,1,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-25T15:25:15.687,
07/26/2013,12:00:00,WBOWCR002,TUCCC.WBOWCR002,42.23278,-76.23418,TUCCC,1,0.3,,,,,,,,,,,,,,,,,,,223,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,150,TDS.1,,,1,mg/L,,,,,,,,,,,,,16.38888889,WT.10,,,1,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-25T15:25:16.327,
07/26/2014,12:00:00,FIVCRE 13.37,NYWS.FIVCRE13.37,42.500439,-77.280603,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,455,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:20:46.19,
07/26/2015,12:00:00,PUMCRE 0.30,NYWS.PUMCRE0.30,42.09148,-76.26798,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,237,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:27:19.427,
07/27/2012,12:00:00,PIECRE 0.19,NYWS.PIECRE0.19,42.100281,-75.890436,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,362,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:26:22.473,
07/27/2012,12:00:00,TRACRE 0.52,NYWS.TRACRE0.52,42.068028,-76.102896,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,252,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:30:19.647,
07/27/2013,12:00:00,CROCRE 0.22,NYWS.CROCRE0.22,42.16013,-76.070314,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,202,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:20:03.927,
07/27/2013,12:00:00,OTSRIV 33.88,NYWS.OTSRIV33.88,42.642336,-75.789453,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,192.9,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:25:01.583,
07/27/2014,12:00:00,CANCRE 10.52,NYWS.CANCRE10.52,42.267864,-77.758776,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,641,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:18:20.847,
07/27/2014,12:00:00,CANCRE  12.44,NYWS.CANCRE12.44,42.256935,-77.789058,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,653,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:18:32.783,
07/27/2014,12:00:00,CANCRE13.29,NYWS.CANCRE13.29,42.25226,-77.8027,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,283,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:18:38.817,
07/27/2014,12:00:00,KORCRE 6.92,NYWS.KORCRE6.92,42.430457,-74.835244,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,143.4,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:22:32.597,
07/27/2015,12:00:00,CHOCRE 4.10,NYWS.CHOCRE4.10,42.052671,-76.035175,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,154,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:19:32.237,
07/27/2015,12:00:00,UNTLITCRE 1.96,NYWS.UNTLITCRE1.96,42.10903,-76.161328,NYWS,1,0.3,,,,,,,,,,,,,,,,,,,172.6,CO.1,,,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,TDS.1,,,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-18T16:34:12.66,
