Code,Name,NameLong,Lat,Long,Cbseg,WaterBody,Description,Datum,CityCounty,Tidal,Comments,Fips,Huc12,State,Huc6Name
ACWA.MAR0.0,MAR0.0,Marsh Run Mouth,39.649828,-77.688806,,Sharmans Branch-Antietam Creek,"Just above mouth, south of Security Blvd,",NAD83,Washington County,FALSE,,24043,020700041009,Maryland,Potomac
AACC.MB,MB,Manhattan Beach,39.07009,-76.51555,,Cattail Creek-Magothy River,Community Beach on Dividing Creek,NAD83,Anne Arundel County,TRUE,Community beach on Diving Creek where it flows into the Magothy River.,24003,020600040101,Maryland,Upper Chesapeake
SRA.MC1,MC1,Mill Creek #1,38.9944,-76.453,,Whitehall Creek-Severn River-Chesapeake Bay,,NAD83,Anne Arundel County,TRUE,,24003,020600040203,Maryland,
SRA.MC2,MC2,Mill Creek #2,39.0035,-76.457,,Whitehall Creek-Severn River-Chesapeake Bay,,NAD83,Anne Arundel County,TRUE,,24003,020600040203,Maryland,
SRA.MC3,MC3,Mill Creek #3,39.0131,-76.4676,,Whitehall Creek-Severn River-Chesapeake Bay,,NAD83,Anne Arundel County,TRUE,,24003,020600040203,Maryland,
TUPMP.MFCRCR001,MFCRCR001,Middle Fork Crabtree Creek,39.512917,-79.1545,,Lower Savage River,Middle Fork Crabtree Creek,NAD83,Garrett County,FALSE,,24023,020700020103,Maryland,
SCC.MOS,MOS,,38.9753,-76.4837,,Whitehall Creek-Severn River-Chesapeake Bay,Mouth of Spa Creek,NAD83,Anne Arundel County,TRUE,near boat anchorage (MS),24003,020600040203,Maryland,Upper Chesapeake
SCC.MOWC,MOWC,,38.9724,-76.4958,,Whitehall Creek-Severn River-Chesapeake Bay,Cheston,NAD83,Anne Arundel County,TRUE,facing mid-stream (DC),24003,020600040203,Maryland,Upper Chesapeake
ARF.MS1,MS1,,38.895678,-76.473597,,Upper Chesapeake Bay,,NAD83,Anne Arundel County,TRUE,,24003,020600010000,Maryland,
ARF.MS1A,MS1A,,38.919578,-76.500936,,Beards Creek-South River,,NAD83,Anne Arundel County,TRUE,,24003,020600040302,Maryland,
ARF.MS1B,MS1B,,38.929831,-76.518374,,Beards Creek-South River,,NAD83,Anne Arundel County,TRUE,,24003,020600040302,Maryland,
ARF.MS2,MS2,,38.949213,-76.546948,,Beards Creek-South River,,NAD83,Anne Arundel County,TRUE,,24003,020600040302,Maryland,
ARF.MS2a,MS2a,,38.953185,-76.562178,,Beards Creek-South River,,NAD83,Anne Arundel County,TRUE,,24003,020600040302,Maryland,Upper Chesapeake
ARF.MS4,MS4,,38.962661,-76.593797,,Beards Creek-South River,,NAD83,Anne Arundel County,TRUE,,24003,020600040302,Maryland,
ARF.MS5,MS5,,38.97503,-76.6032,,Beards Creek-South River,,NAD83,Anne Arundel County,TRUE,,24003,020600040302,Maryland,
SCC.MSM,MSM,,38.9699,-76.4996,,Whitehall Creek-Severn River-Chesapeake Bay,Truxton MIdstream,NAD83,Anne Arundel County,TRUE,(MS),24003,020600040203,Maryland,Upper Chesapeake
SCC.MSW,MSW,,38.9734,-76.4879,,Whitehall Creek-Severn River-Chesapeake Bay,ShipWright,NAD83,Anne Arundel County,TRUE,off floating dock (DC),24003,020600040203,Maryland,Upper Chesapeake
SRA.NA,NA,The Narrows,39.0698,-76.5823,,Round Bay-Severn River,,NAD83,Anne Arundel County,TRUE,,24003,020600040202,Maryland,
ENERWA.NEP,NEP,North East Park,39.5927,-75.9469,,Hance Point Creek-North East River,North East River at transient pier at North East town park,NAD83,Cecil County,TRUE,Tidal,24015,020600020104,Maryland,Upper Chesapeake
NRPA.NR-7,NR-7,,36.740257,-76.579794,,,Rt. 460 Constants Wharf,NAD83,,FALSE,"""""Monthly, All parameters dissolved oxygen, water temperature, salinity, water clarity, pH, e.Coli""""",,,,
LCCD.OctoraroMoore,Octoraro Mainstem,Octoraro Mainstem,39.659947,-76.152979,,Basin Run-Octoraro Creek,Moore Road - at railway bridges,NAD83,Cecil County,FALSE,,24015,020503061503,Maryland,
LCCD.OctoraroHorseshoe,Octoraro Mainstem,Octoraro Mainstem,39.70666667,-76.11555556,,Tweed Creek-Octoraro Creek,"Horseshoe Road - upstream, in woodland",NAD83,Cecil County,FALSE,USGS Gauge Station,24015,020503061502,Maryland,
AACC.OH,OH,Oyster Harbor,38.92649,-76.46361,,Whitehall Creek-Severn River-Chesapeake Bay,Community Beach on Severn River,NAD83,Anne Arundel County,TRUE,Community Beach along the south shore of the Severn River.,24003,020600040203,Maryland,Upper Chesapeake
SRA.PC,PC,Plum Creek,39.063,-76.578,,Round Bay-Severn River,,NAD83,Anne Arundel County,TRUE,,24003,020600040202,Maryland,
ACB.PC2,PC2,,38.5357,-76.5288,,Parker Creek-Chesapeake Bay,PARKERS CREEK-HEAD OF TIDE,NAD83,Calvert County,FALSE,ACTIVE; GEOGRAPHIC ATTRIBUTES NEED TO BE VERIFIED,24009,020600040403,Maryland,Upper Chesapeake
SRA.PO,PO,Peach Orchard,39.0015,-76.4895,,Whitehall Creek-Severn River-Chesapeake Bay,,NAD83,Anne Arundel County,TRUE,,24003,020600040203,Maryland,
ARF.Pocahontas,Pocahontas,,38.922622,-76.527222,,Beards Creek-South River,,NAD83,Anne Arundel County,TRUE,,24003,020600040302,Maryland,
TUPMP.POLIRU001,POLIRU001,Poplar Lick Run,39.5853,-79.093083,,Upper Savage River,Poplar Lick Run,NAD83,Garrett County,FALSE,,24023,020700020101,Maryland,
PRK.PR-10,PR-10,National Harbor Marina,38.784099,-77.018505,,Little Hunting Creek-Potomac River,National Harbor Marina,NAD83,Prince George's County,TRUE,"National Harbor is located in Oxon Hill Maryland on the Potomac River. The sampling location is at the end of pier in the marina where Potomac Riverkeeper Network, Sea Dog floating laboratory is located (same pier as giant Ferris Wheel). Samples are taken from the very end of the pier that is closest to the buildings and farthest from the Ferris Wheel. A code is needed to unlock the gate that secures the pier, the will be given out on an as needed basis. The closest parking area is the Carousel Lot located at 149 National Plaza, Oxon Hill, MD 20745.",24033,020700100307,Maryland,
NWA.QUCR1,QUCR1,Quantico Creek,38.3664,-75.7722,,Quantico Creek,Bridge,NAD83,Wicomico County,TRUE,,24045,020801090503,Maryland,Lower Chesapeake
SRA.RBE,RBE,Eaglenest,39.0582,-76.5481,,Round Bay-Severn River,,NAD83,Anne Arundel County,TRUE,,24003,020600040202,Maryland,
SRA.RBN,RBN,Round Bay North,39.0599,-76.5618,,Round Bay-Severn River,,NAD83,Anne Arundel County,TRUE,,24003,020600040202,Maryland,
SRA.RBP,RBP,Palisades,39.0412,-76.5723,,Round Bay-Severn River,,NAD83,Anne Arundel County,TRUE,,24003,020600040202,Maryland,
SRA.RBS,RBS,Round Bay South,39.0354,-76.5429,,Round Bay-Severn River,,NAD83,Anne Arundel County,TRUE,,24003,020600040202,Maryland,
SRA.RBW,RBW,Round Bay West,39.0374,-76.5601,,Round Bay-Severn River,,NAD83,Anne Arundel County,TRUE,,24003,020600040202,Maryland,
SRA.RC1,RC1,Ridout #1,39.0125,-76.4437,,Whitehall Creek-Severn River-Chesapeake Bay,,NAD83,Anne Arundel County,TRUE,,24003,020600040203,Maryland,
NWA.RECR1,RECR1,Rewastico Creek,38.4016,-75.7905,,Rewastico Creek,Private dock,NAD83,Wicomico County,TRUE,,24045,020801090502,Maryland,Lower Chesapeake
NWA.RECR2c,RECR2C,Rewastico Pond Creek,38.4106,-75.7544,,Rewastico Creek,Bridge ,NAD83,Wicomico County,TRUE,,24045,020801090502,Maryland,Lower Chesapeake
NWA.RECR2p,RECR2P,Rewastico Pond,38.4106,-75.7544,,Rewastico Creek,Launch from canoe/row boat,NAD83,Wicomico County,FALSE,,24045,020801090502,Maryland,Lower Chesapeake
AACC.SA,SA,Saefern,39.01715,-76.54195,,Whitehall Creek-Severn River-Chesapeake Bay,community dock,NAD83,Anne Arundel County,TRUE,Community marina dock along the Severn River,24003,020600040203,Maryland,Upper Chesapeake
SRA.SC1,SC1,Saltworks #1,39.0121,-76.5271,,Whitehall Creek-Severn River-Chesapeake Bay,,NAD83,Anne Arundel County,TRUE,,24003,020600040203,Maryland,
SRA.SC2,SC2,Saltworks #2,39.0085,-76.5319,,Whitehall Creek-Severn River-Chesapeake Bay,,NAD83,Anne Arundel County,TRUE,,24003,020600040203,Maryland,
SRA.SC3,SC3,Saltworks #3,39.0076,-76.5354,,Whitehall Creek-Severn River-Chesapeake Bay,,NAD83,Anne Arundel County,TRUE,,24003,020600040203,Maryland,
SCC.SCM,SCM,,38.9706,-76.5074,,Whitehall Creek-Severn River-Chesapeake Bay,Children's Museum,NAD83,Anne Arundel County,TRUE,from ped bridge behind  Children's museum on Spa Creek Trail (DJ),24003,020600040203,Maryland,Upper Chesapeake
ARF.Selby,Selby,,38.909378,-76.507692,,Beards Creek-South River,,NAD83,Anne Arundel County,TRUE,,24003,020600040302,Maryland,
ACWA.SHA00,SHA00,Sharman's Branch,39.429622,-77.733282,,Sharmans Branch-Antietam Creek,Mouth to Antietam,NAD83,Washington County,FALSE,Site used for Benthics with partial WQ testing,24043,020700041009,Maryland,Potomac
ENERWA.SMA,SMA,St. Mary Anne's Church,39.5958,-75.9441,,North East Creek,St. Mary Anne's Church dock,NAD83,Cecil County,TRUE,"104 Church Point Rd., North East",24015,020600020102,Maryland,Upper Chesapeake
LCCD.StoneRun,Stone Run,Stone Run,39.70298333,-76.10946667,,Basin Run-Octoraro Creek,"Horseshoe Road - downstream, in woodland",NAD83,Cecil County,FALSE,,24015,020503061503,Maryland,
ENERWA.,STR,Stony Run,39.5988,-75.952,,North East Creek,Stony Run,NAD83,Cecil County,TRUE,Sample taken from N side of bridge on North East Isles Drive,24015,020600020102,Maryland,Upper Chesapeake
SCC.SUP,SUP,,38.9724,-76.4893,,Whitehall Creek-Severn River-Chesapeake Bay,SUP Midstream,NAD83,Anne Arundel County,TRUE,(MS),24003,020600040203,Maryland,Upper Chesapeake
SRA.TH,TH,Traces Hollow,39.0077,-76.499,,Whitehall Creek-Severn River-Chesapeake Bay,,NAD83,Anne Arundel County,TRUE,,24003,020600040203,Maryland,
NWA.TRAN1,TRAN1,Transquaking HW,38.5508,-75.9528,,Middletown Branch-Transquaking River,Tricky to get to,NAD83,Dorchester County,FALSE,,24019,020801100101,Maryland,Lower Chesapeake
NWA.TRAN2,TRAN2,Drawbridge Rd.,38.51269,-75.96834,,Middletown Branch-Transquaking River,Transquaking River at Drawbridge Rd.,NAD83,Dorchester County,TRUE,We began monitoring TRAN2 on 06.04.2018 and discontinued TRAN1 at the same time.,24019,020801100101,Maryland,Lower Chesapeake
NWA.TYCR1,TYCR1,Tyaskin Creek,38.320059,-75.859137,,Wetipquin Creek-Nanticoke River,Bridge,NAD83,Wicomico County,TRUE,,24045,020801090505,Maryland,Lower Chesapeake
SRA.VC,VC,Valentine Creek,39.0595,-76.5766,,Round Bay-Severn River,,NAD83,Anne Arundel County,TRUE,,24003,020600040202,Maryland,
ENERWA.WAR,WAR,Warburton Road bridge,39.6611,-75.9323,,Little North East Creek,"Little North East Creek at Warburton Road bridge, near intersection with Tonys Road",NAD83,Cecil County,FALSE,Sample taken from north side of bridge.,24015,020600020101,Maryland,Upper Chesapeake
ARF.Warehouse,Warehouse,,38.941706,-76.55815,,Beards Creek-South River,,NAD83,Anne Arundel County,TRUE,,24003,020600040302,Maryland,
SRA.WC1,WC1,Weems Creek #1,38.9972,-76.5048,,Whitehall Creek-Severn River-Chesapeake Bay,,NAD83,Anne Arundel County,TRUE,,24003,020600040203,Maryland,
SRA.WC2,WC2,Weems Creek #2,38.9934,-76.5066,,Whitehall Creek-Severn River-Chesapeake Bay,,NAD83,Anne Arundel County,TRUE,,24003,020600040203,Maryland,
NWA.WECR1,WECR1,Wetipquin Boat Ramp,38.3267,-75.8665,,Wetipquin Creek-Nanticoke River,Bridge; very high; deep; swift,NAD83,Wicomico County,TRUE,,24045,020801090505,Maryland,Lower Chesapeake
SRA.WH1,WH1,Whitehall #1,39.0012,-76.4326,,Whitehall Creek-Severn River-Chesapeake Bay,,NAD83,Anne Arundel County,TRUE,,24003,020600040203,Maryland,
SRA.WH2,WH2,Whitehall #2,39.0106,-76.4345,,Whitehall Creek-Severn River-Chesapeake Bay,,NAD83,Anne Arundel County,TRUE,,24003,020600040203,Maryland,
SRA.WH3,WH3,Whitehall #3,39.0199,-76.4385,,Whitehall Creek-Severn River-Chesapeake Bay,,NAD83,Anne Arundel County,TRUE,,24003,020600040203,Maryland,
CSC.WICRIV3.0,WICRIV3.0,Wicomico River,38.291747,-76.846396,,Charleston Creek-Wicomico River,Sample from the beach approximately 3 miles from the mouth of the Potomac River,NAD83,Charles County,TRUE,,24017,020700110504,Maryland,Potomac
SRA.WU,WU,Weems Upper,38.9988,-76.4965,,Whitehall Creek-Severn River-Chesapeake Bay,,NAD83,Anne Arundel County,TRUE,,24003,020600040203,Maryland,
